title,desc,link,pubDate,source,text,label
V sao lốp xe t cần được vệ sinh thường xuy n?,Việc thường xuy n vệ sinh lốp xe t sạch kh ng chỉ tăng t nh t nh thẩm mỹ m c n li n quan trực tiếp đến sự an to n khi l i xe đồng thời k o d i tuổi thọ của lốp.,https://thanhnien.vn/vi-sao-lop-xe-o-to-can-duoc-ve-sinh-thuong-xuyen-185250714160912123.htm,,https://thanhnien.vn/rss/xe.rss,V sao lốp xe t cần được vệ sinh thường xuy n? Việc thường xuy n vệ sinh lốp xe t sạch kh ng chỉ tăng t nh t nh thẩm mỹ m c n li n quan trực tiếp đến sự an to n khi l i xe đồng thời k o d i tuổi thọ của lốp.,REAL
"Dần &#039;lụi t n&#039; tại Việt Nam, xe sedan vẫn được ưa chuộng tại nhiều thị trường kh c","Mất dần sức h t tại thị trường Việt Nam, tuy nhi n d ng xe sedan vẫn được ưa chuộng tại nhiều quốc gia, trong đ c cả Trung Quốc - thị trường t lớn nhất thế giới.",https://thanhnien.vn/dan-lui-tan-tai-viet-nam-xe-sedan-van-duoc-ua-chuong-tai-nhieu-thi-truong-khac-185250722153133462.htm,,https://thanhnien.vn/rss/xe.rss,"Dần &#039;lụi t n&#039; tại Việt Nam, xe sedan vẫn được ưa chuộng tại nhiều thị trường kh c Mất dần sức h t tại thị trường Việt Nam, tuy nhi n d ng xe sedan vẫn được ưa chuộng tại nhiều quốc gia, trong đ c cả Trung Quốc - thị trường t lớn nhất thế giới.",REAL
"VinFast tung xe m y điện mới gi từ 18 triệu: pin sạc rời, di chuyển 262 km","VinFast Evo Grand - mẫu xe m y điện mới nhất của h ng xe Việt được n ng qu ng đường di chuyển tối đa l n đến 262 km sau mỗi lần sạc đầy, đồng thời c th m t y chọn pin c thể th o v sạc rời.",https://thanhnien.vn/vinfast-tung-xe-may-dien-moi-gia-tu-18-trieu-pin-sac-roi-di-chuyen-262-km-185250724112211701.htm,,https://thanhnien.vn/rss/xe.rss,"VinFast tung xe m y điện mới gi từ 18 triệu: pin sạc rời, di chuyển 262 km VinFast Evo Grand - mẫu xe m y điện mới nhất của h ng xe Việt được n ng qu ng đường di chuyển tối đa l n đến 262 km sau mỗi lần sạc đầy, đồng thời c th m t y chọn pin c thể th o v sạc rời.",REAL
"T i ch nh tầm 700 triệu đồng, n n mua xe điện hay xe xăng?",Đ l c u hỏi của độc giả Ho ng Thanh T gửi đến B o Thanh Ni n khi đang ph n v n lựa chọn xe xăng hay xe điện với mức t i ch nh mua xe tầm 700 triệu đồng.,https://thanhnien.vn/tai-chinh-tam-700-trieu-dong-nen-mua-xe-dien-hay-xe-xang-185250717084011024.htm,,https://thanhnien.vn/rss/xe.rss,"T i ch nh tầm 700 triệu đồng, n n mua xe điện hay xe xăng? Đ l c u hỏi của độc giả Ho ng Thanh T gửi đến B o Thanh Ni n khi đang ph n v n lựa chọn xe xăng hay xe điện với mức t i ch nh mua xe tầm 700 triệu đồng.",REAL
Volkswagen Golf nhập từ Đức c gi từ 798 triệu đồng,"Xe ăn chơi Volkswagen Golf nhập nguy n chiếc từ Đức về Việt Nam với 6 phi n bản, c gi dự kiến từ 798 triệu đồng.",https://thanhnien.vn/volkswagen-golf-nhap-tu-duc-co-gia-tu-798-trieu-dong-185250723142714447.htm,,https://thanhnien.vn/rss/xe.rss,"Volkswagen Golf nhập từ Đức c gi từ 798 triệu đồng Xe ăn chơi Volkswagen Golf nhập nguy n chiếc từ Đức về Việt Nam với 6 phi n bản, c gi dự kiến từ 798 triệu đồng.",REAL
"Người Việt mua xe SUV, crossover n o nhiều nhất nửa đầu năm 2025?","Thống k về lượng xe ti u thụ trong 6 th ng đầu năm 2025 tiếp tục cho thấy sức h t của c c nh m xe SUV, crossover đa dụng. Trong đ , những mẫu m như Mazda CX-5, Ford Everest hay Toyota Yaris Cross vẫn được đ ng đảo người d ng Việt Nam lựa chọn.",https://thanhnien.vn/nguoi-viet-mua-xe-suv-crossover-nao-nhieu-nhat-nua-dau-nam-2025-18525072322310598.htm,,https://thanhnien.vn/rss/xe.rss,"Người Việt mua xe SUV, crossover n o nhiều nhất nửa đầu năm 2025? Thống k về lượng xe ti u thụ trong 6 th ng đầu năm 2025 tiếp tục cho thấy sức h t của c c nh m xe SUV, crossover đa dụng. Trong đ , những mẫu m như Mazda CX-5, Ford Everest hay Toyota Yaris Cross vẫn được đ ng đảo người d ng Việt Nam lựa chọn.",REAL
VinFast &#039;tặng&#039; gần 7 triệu đồng cho kh ch mua xe m y điện,"VinFast gửi đề xuất c c giải ph p đồng h nh c ng H Nội hỗ trợ người d n đổi xe điện. Đ ng ch , trong đ c ch nh s ch hỗ trợ 10% gi trị xe m y điện cho người d n c hộ khẩu thường tr , tạm tr tại H Nội.",https://thanhnien.vn/vinfast-tang-den-569-trieu-dong-cho-khach-mua-xe-may-dien-185250723163345634.htm,,https://thanhnien.vn/rss/xe.rss,"VinFast &#039;tặng&#039; gần 7 triệu đồng cho kh ch mua xe m y điện VinFast gửi đề xuất c c giải ph p đồng h nh c ng H Nội hỗ trợ người d n đổi xe điện. Đ ng ch , trong đ c ch nh s ch hỗ trợ 10% gi trị xe m y điện cho người d n c hộ khẩu thường tr , tạm tr tại H Nội.",REAL
C ch chỉnh điều h a t để cửa k nh kh ng bị mờ hơi sương khi l i xe,"Việc t y chỉnh, c i đặt hệ thống điều h a t c thể hạn chế t nh trạng k nh t bị mờ hơi sương khi l i xe dưới trời mưa hay qua c c khu vực thời tiết lạnh, độ ẩm cao Tuy nhi n, kh ng phải t i xế n o cũng biết.",https://thanhnien.vn/cach-chinh-dieu-hoa-o-to-de-cua-kinh-khong-bi-mo-hoi-suong-khi-lai-xe-185250718122445932.htm,,https://thanhnien.vn/rss/xe.rss,"C ch chỉnh điều h a t để cửa k nh kh ng bị mờ hơi sương khi l i xe Việc t y chỉnh, c i đặt hệ thống điều h a t c thể hạn chế t nh trạng k nh t bị mờ hơi sương khi l i xe dưới trời mưa hay qua c c khu vực thời tiết lạnh, độ ẩm cao Tuy nhi n, kh ng phải t i xế n o cũng biết.",REAL
Yamaha NVX thế hệ mới c g cạnh tranh ở nh m xe tay ga thể thao?,"D c gi b n nhỉnh hơn đối thủ c ng ph n kh c xe tay ga thể thao cỡ trung nhưng Yamaha NVX mới sở hữu lợi thế về trang bị v vận h nh với hệ thống m n h nh TFT kết nối điện thoại, hệ truyền động điện tử YECVT hay c ng nghệ Y-Shift.",https://thanhnien.vn/yamaha-nvx-the-he-moi-co-gi-canh-tranh-o-nhom-xe-tay-ga-the-thao-185250628123731741.htm,,https://thanhnien.vn/rss/xe.rss,"Yamaha NVX thế hệ mới c g cạnh tranh ở nh m xe tay ga thể thao? D c gi b n nhỉnh hơn đối thủ c ng ph n kh c xe tay ga thể thao cỡ trung nhưng Yamaha NVX mới sở hữu lợi thế về trang bị v vận h nh với hệ thống m n h nh TFT kết nối điện thoại, hệ truyền động điện tử YECVT hay c ng nghệ Y-Shift.",REAL
Xe điện Mercedes b n tại Việt Nam tạm dừng sản xuất ở Mỹ,Một số mẫu xe điện Mercedes EQE v EQS sẽ tạm dừng sản xuất tại Mỹ trong thời gian tới v trong số n y c những mẫu xe đang ph n phối tại Việt Nam.,https://thanhnien.vn/xe-dien-mercedes-ban-tai-viet-nam-tam-dung-san-xuat-o-my-185250705134552423.htm,,https://thanhnien.vn/rss/xe.rss,Xe điện Mercedes b n tại Việt Nam tạm dừng sản xuất ở Mỹ Một số mẫu xe điện Mercedes EQE v EQS sẽ tạm dừng sản xuất tại Mỹ trong thời gian tới v trong số n y c những mẫu xe đang ph n phối tại Việt Nam.,REAL
Honda Super Cub 50 Final Edition bản cuối c ng bất ngờ về Việt Nam,"Được xem l hậu bối cuối c ng của d ng xe m y huyền thoại Honda Super Cub 50, phi n bản Honda Super Cub 50 Final Edition sản xuất tại Nhật Bản với số lượng giới hạn 2.000 chiếc, vừa cập bến Việt Nam.",https://thanhnien.vn/honda-super-cub-50-final-edition-ban-cuoi-cung-bat-ngo-ve-viet-nam-185250721222403708.htm,,https://thanhnien.vn/rss/xe.rss,"Honda Super Cub 50 Final Edition bản cuối c ng bất ngờ về Việt Nam Được xem l hậu bối cuối c ng của d ng xe m y huyền thoại Honda Super Cub 50, phi n bản Honda Super Cub 50 Final Edition sản xuất tại Nhật Bản với số lượng giới hạn 2.000 chiếc, vừa cập bến Việt Nam.",REAL
L m g để bảo vệ t trong m a mưa b o?,"B o số 3 k m mưa lớn, gi ng lốc khiến nhiều tuyến đường ch m trong biển nước, c y bật gốc đ h ng loạt t . Trước diễn biến kh lường của thời tiết, chủ xe cần chủ động bảo vệ phương tiện của m nh.",https://thanhnien.vn/lam-gi-de-bao-ve-o-to-trong-mua-mua-bao-185250722232005419.htm,,https://thanhnien.vn/rss/xe.rss,"L m g để bảo vệ t trong m a mưa b o? B o số 3 k m mưa lớn, gi ng lốc khiến nhiều tuyến đường ch m trong biển nước, c y bật gốc đ h ng loạt t . Trước diễn biến kh lường của thời tiết, chủ xe cần chủ động bảo vệ phương tiện của m nh.",REAL
"Nữ t i xế l i xe BMW vượt ẩu, tạt đầu ch n đường xe kh c để &#039;dằn mặt&#039;","Lấn l n vượt ẩu nhưng kh ng được nhường đường, nữ t i xế tức giận l i xe tạt đầu, ch n đường xe c ng chiều để dằn mặt , su t g y tai nạn li n ho n.",https://thanhnien.vn/nu-tai-xe-lai-xe-bmw-vuot-au-tat-dau-chen-duong-xe-khac-de-dan-mat-185250723130722767.htm,,https://thanhnien.vn/rss/xe.rss,"Nữ t i xế l i xe BMW vượt ẩu, tạt đầu ch n đường xe kh c để &#039;dằn mặt&#039; Lấn l n vượt ẩu nhưng kh ng được nhường đường, nữ t i xế tức giận l i xe tạt đầu, ch n đường xe c ng chiều để dằn mặt , su t g y tai nạn li n ho n.",REAL
"&Ocirc; t gầm cao ng y c ng được ưa chuộng, doanh số b n xe sedan giảm hơn 7%","Trong khi doanh số b n nhiều d ng t như SUV, MPV, b n tải c sự tăng trưởng, lượng ti u thụ xe sedan tại Việt Nam tiếp tục sụt giảm khoảng 7% so với c ng kỳ năm ngo i.",https://thanhnien.vn/o-to-gam-cao-ngay-cang-duoc-ua-chuong-doanh-so-ban-xe-sedan-giam-hon-7-18525072011132321.htm,,https://thanhnien.vn/rss/xe.rss,"&Ocirc; t gầm cao ng y c ng được ưa chuộng, doanh số b n xe sedan giảm hơn 7% Trong khi doanh số b n nhiều d ng t như SUV, MPV, b n tải c sự tăng trưởng, lượng ti u thụ xe sedan tại Việt Nam tiếp tục sụt giảm khoảng 7% so với c ng kỳ năm ngo i.",REAL
Dat Bike Quantum S - xe điện hiệu năng cao trong kỷ nguy n xe điện,"Những c u hỏi như &#039;Xe điện c đi được xa kh ng?&#039;, &#039;Trạm sạc c đủ tiện lợi kh ng?&#039;, hay &#039;Hiệu suất c đảm bảo như xe xăng kh ng?&#039; vẫn l c c mối quan t m ch nh. Liệu việc chọn sống xanh c đồng nghĩa với sự đ nh đổi về tiện ch v th i quen di chuyển h ng ng y?",https://thanhnien.vn/dat-bike-quantum-s-xe-dien-hieu-nang-cao-trong-ky-nguyen-xe-dien-185250722160830071.htm,,https://thanhnien.vn/rss/xe.rss,"Dat Bike Quantum S - xe điện hiệu năng cao trong kỷ nguy n xe điện Những c u hỏi như &#039;Xe điện c đi được xa kh ng?&#039;, &#039;Trạm sạc c đủ tiện lợi kh ng?&#039;, hay &#039;Hiệu suất c đảm bảo như xe xăng kh ng?&#039; vẫn l c c mối quan t m ch nh. Liệu việc chọn sống xanh c đồng nghĩa với sự đ nh đổi về tiện ch v th i quen di chuyển h ng ng y?",REAL
"Yadea hỗ trợ chuyển đổi phương tiện xanh, đồng h nh kiến tạo tương lai bền vững","Yadea khởi động chương tr nh &#039;Đổi xăng lấy điện C ng Yadea kiến tạo tương lai&#039;, mong muốn đồng h nh c ng Ch nh phủ Việt Nam v hỗ trợ người ti u d ng trong chuyển đổi sang phương tiện di chuyển xanh.",https://thanhnien.vn/yadea-ho-tro-chuyen-doi-phuong-tien-xanh-dong-hanh-kien-tao-tuong-lai-ben-vung-185250722175735247.htm,,https://thanhnien.vn/rss/xe.rss,"Yadea hỗ trợ chuyển đổi phương tiện xanh, đồng h nh kiến tạo tương lai bền vững Yadea khởi động chương tr nh &#039;Đổi xăng lấy điện C ng Yadea kiến tạo tương lai&#039;, mong muốn đồng h nh c ng Ch nh phủ Việt Nam v hỗ trợ người ti u d ng trong chuyển đổi sang phương tiện di chuyển xanh.",REAL
V sao t hộp số v cấp CVT ng y c ng phổ biến tr n thị trường?,"Ng y c ng c nhiều mẫu m t ph n phối tr n thị trường được c c nh sản xuất loại bỏ hộp số s n, hộp số tự động truyền thống hay ngay cả hộp số ly hợp k p để chuyển sang sử dụng hộp số v cấp CVT.",https://thanhnien.vn/vi-sao-o-to-hop-so-vo-cap-cvt-ngay-cang-pho-bien-tren-thi-truong-185250610113848524.htm,,https://thanhnien.vn/rss/xe.rss,"V sao t hộp số v cấp CVT ng y c ng phổ biến tr n thị trường? Ng y c ng c nhiều mẫu m t ph n phối tr n thị trường được c c nh sản xuất loại bỏ hộp số s n, hộp số tự động truyền thống hay ngay cả hộp số ly hợp k p để chuyển sang sử dụng hộp số v cấp CVT.",REAL
Toyota Corolla Cross - Từ khởi đầu đến top đầu,"Gần 5 năm kể từ khi xuất hiện, Toyota Corolla Cross đang dần trở th nh mẫu xe ăn s u v o tiềm thức người ti u d ng Việt khi mở đầu cho xu hướng hybrid đang ph t triển mạnh mẽ.",https://thanhnien.vn/toyota-corolla-cross-tu-khoi-dau-den-top-dau-185250722152656656.htm,,https://thanhnien.vn/rss/xe.rss,"Toyota Corolla Cross - Từ khởi đầu đến top đầu Gần 5 năm kể từ khi xuất hiện, Toyota Corolla Cross đang dần trở th nh mẫu xe ăn s u v o tiềm thức người ti u d ng Việt khi mở đầu cho xu hướng hybrid đang ph t triển mạnh mẽ.",REAL
Xe gia đ nh cỡ nhỏ: Mitsubishi Xpander &#039;cắt đu i&#039; Toyota Veloz,"C c ch nh s ch ưu đ i gi từ h ng tiếp tục gi p Mitsubishi Xpander bứt ph doanh số với gần 1.800 xe đến tay người d ng, gấp hai lần đối thủ b m đuổi ở ph n kh c xe gia đ nh cỡ nhỏ Toyota Veloz.",https://thanhnien.vn/xe-gia-dinh-co-nho-mitsubishi-xpander-cat-duoi-toyota-veloz-185250719055931364.htm,,https://thanhnien.vn/rss/xe.rss,"Xe gia đ nh cỡ nhỏ: Mitsubishi Xpander &#039;cắt đu i&#039; Toyota Veloz C c ch nh s ch ưu đ i gi từ h ng tiếp tục gi p Mitsubishi Xpander bứt ph doanh số với gần 1.800 xe đến tay người d ng, gấp hai lần đối thủ b m đuổi ở ph n kh c xe gia đ nh cỡ nhỏ Toyota Veloz.",REAL
5 t nhập khẩu b n chạy nhất Việt Nam nửa đầu năm 2025,"&Ocirc; t nhập khẩu thuộc c c thương hiệu xe Nhật Bản như Toyota, Mitsubishi tiếp tục cho thấy sức h t cũng như sự p đảo c c mẫu xe c n lại trong top 5 t nhập khẩu b n chạy nhất Việt Nam nửa đầu năm 2025.",https://thanhnien.vn/5-o-to-nhap-khau-ban-chay-nhat-viet-nam-nua-dau-nam-2025-185250719112603738.htm,,https://thanhnien.vn/rss/xe.rss,"5 t nhập khẩu b n chạy nhất Việt Nam nửa đầu năm 2025 &Ocirc; t nhập khẩu thuộc c c thương hiệu xe Nhật Bản như Toyota, Mitsubishi tiếp tục cho thấy sức h t cũng như sự p đảo c c mẫu xe c n lại trong top 5 t nhập khẩu b n chạy nhất Việt Nam nửa đầu năm 2025.",REAL
Kẹt xe v ... t i xế ngang nhi n đỗ t tr n l n ngược chiều,"Mặc cho c c xe kh c phải xếp h ng dừng chờ, t i xế vẫn ngang nhi n dừng đỗ t ngược chiều tr n phố.",https://thanhnien.vn/ket-xe-vi-tai-xe-ngang-nhien-do-o-to-tren-lan-nguoc-chieu-185250721165555873.htm,,https://thanhnien.vn/rss/xe.rss,"Kẹt xe v ... t i xế ngang nhi n đỗ t tr n l n ngược chiều Mặc cho c c xe kh c phải xếp h ng dừng chờ, t i xế vẫn ngang nhi n dừng đỗ t ngược chiều tr n phố.",REAL
"Volkswagen Golf rục rịch về Việt Nam, c bản mạnh ngang Honda Civic Type R","Sau khi Scirocco bị khai tử tại Việt Nam, h ng xe Đức dự kiến sẽ mang Volkswagen Golf đến tay kh ch Việt trong thời gian tới, c cả phi n bản hiệu năng cao cạnh tranh Honda Civic Type R.",https://thanhnien.vn/volkswagen-golf-ruc-rich-ve-viet-nam-co-ban-manh-ngang-honda-civic-type-r-185250721123914134.htm,,https://thanhnien.vn/rss/xe.rss,"Volkswagen Golf rục rịch về Việt Nam, c bản mạnh ngang Honda Civic Type R Sau khi Scirocco bị khai tử tại Việt Nam, h ng xe Đức dự kiến sẽ mang Volkswagen Golf đến tay kh ch Việt trong thời gian tới, c cả phi n bản hiệu năng cao cạnh tranh Honda Civic Type R.",REAL
Được v mất g khi bảo dưỡng t tại garage thay v đại l ch nh h ng?,Nhiều chủ xe t m đến garage b n ngo i để bảo dưỡng t nhằm tiết kiệm chi ph v thời gian nhưng xưởng dịch vụ ch nh h ng cũng c những gi trị kh thay thế.,https://thanhnien.vn/duoc-va-mat-gi-khi-bao-duong-o-to-tai-garage-thay-vi-dai-ly-chinh-hang-185250720152020477.htm,,https://thanhnien.vn/rss/xe.rss,Được v mất g khi bảo dưỡng t tại garage thay v đại l ch nh h ng? Nhiều chủ xe t m đến garage b n ngo i để bảo dưỡng t nhằm tiết kiệm chi ph v thời gian nhưng xưởng dịch vụ ch nh h ng cũng c những gi trị kh thay thế.,REAL
"Ford &#039;rục rịch&#039; tung Mustang Mach-E, chen ch n v o cuộc đua xe điện tại Việt Nam","H ng xe Mỹ dự kiến tung ra thị trường Việt Nam mẫu SUV coupe - Ford Mustang Mach-E trong th ng 8 tới, đ y sẽ l xe điện đầu ti n của Ford ph n phối ch nh h ng.",https://thanhnien.vn/ford-ruc-rich-tung-mustang-mach-e-chen-chan-vao-cuoc-dua-xe-dien-tai-viet-nam-18525071813150028.htm,,https://thanhnien.vn/rss/xe.rss,"Ford &#039;rục rịch&#039; tung Mustang Mach-E, chen ch n v o cuộc đua xe điện tại Việt Nam H ng xe Mỹ dự kiến tung ra thị trường Việt Nam mẫu SUV coupe - Ford Mustang Mach-E trong th ng 8 tới, đ y sẽ l xe điện đầu ti n của Ford ph n phối ch nh h ng.",REAL
"Thị trường t tăng trưởng, xe &#039;xanh&#039; chiếm gần 29% sau nửa đầu năm 2025","Chỉ trong 6 th ng đầu 2025, người Việt đ ti u thụ hơn 254.000 t , tăng mạnh so với c ng kỳ năm 2024, trong đ , xe xanh chiếm gần 29% tổng lượng t b n ra.",https://thanhnien.vn/thi-truong-o-to-tang-truong-xe-xanh-chiem-gan-29-sau-nua-dau-nam-2025-185250719162238019.htm,,https://thanhnien.vn/rss/xe.rss,"Thị trường t tăng trưởng, xe &#039;xanh&#039; chiếm gần 29% sau nửa đầu năm 2025 Chỉ trong 6 th ng đầu 2025, người Việt đ ti u thụ hơn 254.000 t , tăng mạnh so với c ng kỳ năm 2024, trong đ , xe xanh chiếm gần 29% tổng lượng t b n ra.",REAL
"&Ocirc; t m y xăng gi rẻ nhất Việt Nam: Doanh số giảm, Wigo b m đuổi Grand i10","Lượng ti u thụ c c mẫu t cỡ nhỏ m y xăng gi rẻ nhất Việt Nam sụt giảm hơn 20% so với c ng kỳ năm ngo i, trong đ Toyota Wigo đang dần r t ngắn c ch biệt với Hyundai Grand i10 trong cuộc đua doanh số.",https://thanhnien.vn/o-to-may-xang-gia-re-nhat-viet-nam-doanh-so-giam-wigo-bam-duoi-grand-i10-185250719103259103.htm,,https://thanhnien.vn/rss/xe.rss,"&Ocirc; t m y xăng gi rẻ nhất Việt Nam: Doanh số giảm, Wigo b m đuổi Grand i10 Lượng ti u thụ c c mẫu t cỡ nhỏ m y xăng gi rẻ nhất Việt Nam sụt giảm hơn 20% so với c ng kỳ năm ngo i, trong đ Toyota Wigo đang dần r t ngắn c ch biệt với Hyundai Grand i10 trong cuộc đua doanh số.",REAL
3 SUV hạng sang đời cũ gi chưa tới 400 triệu đồng,"Thay v mua những mẫu xe phổ th ng đời mới trong tầm gi 400 triệu đồng, nhiều người chọn mua SUV hạng sang đời cũ để trải nghiệm khả năng vận h nh v nhiều tiện nghi sang trọng.",https://thanhnien.vn/3-suv-hang-sang-doi-cu-gia-chua-toi-400-trieu-dong-185250712011627718.htm,,https://thanhnien.vn/rss/xe.rss,"3 SUV hạng sang đời cũ gi chưa tới 400 triệu đồng Thay v mua những mẫu xe phổ th ng đời mới trong tầm gi 400 triệu đồng, nhiều người chọn mua SUV hạng sang đời cũ để trải nghiệm khả năng vận h nh v nhiều tiện nghi sang trọng.",REAL
"Người Việt kh ng c n chuộng sedan hạng C, doanh số nhiều mẫu xe giảm mạnh","Kh ng c n giữ được sức h t, lượng ti u thụ t sedan hạng C tầm gi dưới 900 triệu đồng tại Việt sụt giảm mạnh, sau nửa đầu năm 2025 kh ng c bất kỳ mẫu m n o thuộc ph n kh c n y tăng trưởng dương so với c ng kỳ năm ngo i.",https://thanhnien.vn/nguoi-viet-khong-con-chuong-sedan-hang-c-doanh-so-nhieu-mau-xe-giam-manh-185250718143630637.htm,,https://thanhnien.vn/rss/xe.rss,"Người Việt kh ng c n chuộng sedan hạng C, doanh số nhiều mẫu xe giảm mạnh Kh ng c n giữ được sức h t, lượng ti u thụ t sedan hạng C tầm gi dưới 900 triệu đồng tại Việt sụt giảm mạnh, sau nửa đầu năm 2025 kh ng c bất kỳ mẫu m n o thuộc ph n kh c n y tăng trưởng dương so với c ng kỳ năm ngo i.",REAL
"Xe b n tải vượt kiểu bất cần, p t con v o s t lề đường cao tốc","Đoạn đường c vạch kẻ đ i liền n t nhưng t i xế bất chấp nguy hiểm, cố t nh l i xe b n tải lấn hẳn sang l n đường ngược chiều, p t đi đ ng luật phải l ch v o s t ta-luy tr n cao tốc để tr nh tai nạn đối đầu.",https://thanhnien.vn/xe-ban-tai-vuot-kieu-bat-can-ep-o-to-con-vao-sat-le-duong-cao-toc-185250719180011725.htm,,https://thanhnien.vn/rss/xe.rss,"Xe b n tải vượt kiểu bất cần, p t con v o s t lề đường cao tốc Đoạn đường c vạch kẻ đ i liền n t nhưng t i xế bất chấp nguy hiểm, cố t nh l i xe b n tải lấn hẳn sang l n đường ngược chiều, p t đi đ ng luật phải l ch v o s t ta-luy tr n cao tốc để tr nh tai nạn đối đầu.",REAL
3 t điện VinFast v o top 10 xe b n chạy nhất nửa đầu năm 2025,"Hơn 67.500 t điện VinFast b n ra chỉ trong 6 th ng gi p h ng xe Việt dẫn đầu doanh số thị trường t trong nước, vượt qua nhiều h ng xe lớn từ Nhật Bản, H n Quốc, Mỹ...",https://thanhnien.vn/3-o-to-dien-vinfast-vao-top-10-xe-ban-chay-nhat-nua-dau-nam-2025-185250711171356202.htm,,https://thanhnien.vn/rss/xe.rss,"3 t điện VinFast v o top 10 xe b n chạy nhất nửa đầu năm 2025 Hơn 67.500 t điện VinFast b n ra chỉ trong 6 th ng gi p h ng xe Việt dẫn đầu doanh số thị trường t trong nước, vượt qua nhiều h ng xe lớn từ Nhật Bản, H n Quốc, Mỹ...",REAL
"10 t động cơ xăng, dầu b n chạy nhất Việt Nam nửa đầu năm 2025","Với hơn 8.000 xe b n ra, Mitsubishi Xpander trở th nh mẫu t động cơ xăng, dầu b n chạy nhất thị trường Việt Nam; c c mẫu m c n lại g p mặt trong danh s ch n y đều ghi nhận doanh số tăng trưởng.",https://thanhnien.vn/10-o-to-dong-co-xang-dau-ban-chay-nhat-viet-nam-nua-dau-nam-2025-18525071612574812.htm,,https://thanhnien.vn/rss/xe.rss,"10 t động cơ xăng, dầu b n chạy nhất Việt Nam nửa đầu năm 2025 Với hơn 8.000 xe b n ra, Mitsubishi Xpander trở th nh mẫu t động cơ xăng, dầu b n chạy nhất thị trường Việt Nam; c c mẫu m c n lại g p mặt trong danh s ch n y đều ghi nhận doanh số tăng trưởng.",REAL
Honda Super Cub 50 phi n bản cuối c ng rục rịch gia nhập thị trường Việt Nam,Honda Super Cub 50 Final Edition phi n bản cuối c ng của d ng xe m y số huyền thoại Super Cub 50 được sản xuất giới hạn 2.000 chiếc tại Nhật Bản đang rục rịch gia nhập thị trường Việt Nam.,https://thanhnien.vn/honda-super-cub-50-phien-ban-cuoi-cung-ruc-rich-gia-nhap-thi-truong-viet-nam-185250718143323198.htm,,https://thanhnien.vn/rss/xe.rss,Honda Super Cub 50 phi n bản cuối c ng rục rịch gia nhập thị trường Việt Nam Honda Super Cub 50 Final Edition phi n bản cuối c ng của d ng xe m y số huyền thoại Super Cub 50 được sản xuất giới hạn 2.000 chiếc tại Nhật Bản đang rục rịch gia nhập thị trường Việt Nam.,REAL
"Gi cao gấp rưỡi Mazda CX-5, cửa cạnh tranh n o cho SUV Trung Quốc Geely Monjaro","Mức gi khởi điểm l n đến 1,1 tỉ đồng c ng c i m c xe Trung Quốc được xem l hai r o cản lớn, khiến c nh cửa cạnh tranh của Geely Monjaro ở ph n kh c SUV, crossover cỡ trung tại Việt Nam trở n n hẹp hơn.",https://thanhnien.vn/gia-cao-gap-ruoi-mazda-cx-5-cua-canh-tranh-nao-cho-suv-trung-quoc-geely-monjaro-185250717130418607.htm,,https://thanhnien.vn/rss/xe.rss,"Gi cao gấp rưỡi Mazda CX-5, cửa cạnh tranh n o cho SUV Trung Quốc Geely Monjaro Mức gi khởi điểm l n đến 1,1 tỉ đồng c ng c i m c xe Trung Quốc được xem l hai r o cản lớn, khiến c nh cửa cạnh tranh của Geely Monjaro ở ph n kh c SUV, crossover cỡ trung tại Việt Nam trở n n hẹp hơn.",REAL
"Sedan hạng B dưới 600 triệu đua giảm gi vẫn b n chậm, Toyota Vios h t kh ch nhất","Li n tục chạy đua giảm gi b n th ng qua c c h nh thức ưu đ i kh c nhau, thế nhưng lượng ti u thụ xe sedan hạng B dưới 600 triệu đồng tại Việt Nam trong nửa đầu năm 2025 vẫn sụt giảm, Toyota Vios h t kh ch nhất cũng chỉ đạt gần 5.300 xe.",https://thanhnien.vn/sedan-hang-b-duoi-600-trieu-dua-giam-gia-van-ban-cham-toyota-vios-hut-khach-nhat-185250718082914405.htm,,https://thanhnien.vn/rss/xe.rss,"Sedan hạng B dưới 600 triệu đua giảm gi vẫn b n chậm, Toyota Vios h t kh ch nhất Li n tục chạy đua giảm gi b n th ng qua c c h nh thức ưu đ i kh c nhau, thế nhưng lượng ti u thụ xe sedan hạng B dưới 600 triệu đồng tại Việt Nam trong nửa đầu năm 2025 vẫn sụt giảm, Toyota Vios h t kh ch nhất cũng chỉ đạt gần 5.300 xe.",REAL
SUV 7 chỗ nửa đầu năm 2025: Xe Mỹ p đảo xe Nhật,"D sức mua to n thị trường dần hồi phục, ph n kh c SUV 7 chỗ vẫn chứng kiến sự ch nh lệch lớn khi Ford Everest tiếp tục c doanh số p đảo. Trong khi đ , nhiều mẫu xe kh c dậm ch n tại chỗ, thậm ch lượng xe b n ra giảm mạnh.",https://thanhnien.vn/phan-khuc-suv-7-cho-nua-dau-nam-2025-xe-my-ap-dao-xe-nhat-185250717183143702.htm,,https://thanhnien.vn/rss/xe.rss,"SUV 7 chỗ nửa đầu năm 2025: Xe Mỹ p đảo xe Nhật D sức mua to n thị trường dần hồi phục, ph n kh c SUV 7 chỗ vẫn chứng kiến sự ch nh lệch lớn khi Ford Everest tiếp tục c doanh số p đảo. Trong khi đ , nhiều mẫu xe kh c dậm ch n tại chỗ, thậm ch lượng xe b n ra giảm mạnh.",REAL
